dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
elsa,openalex_elsa_T_ml_top350.csv,129,Dynapenic abdominal obesity and incident multimorbidity: findings from the English longitudinal study on ageing,https://doi.org/10.1007/s40520-023-02455-2,T,6,True,Random Forest; Logistic Regression,Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,130,P08 Incidence of diagnosed dementia in the english longitudinal study of ageing in england: a 12-year follow-up,https://doi.org/10.1136/jech-2017-ssmabstracts.110,T,5,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,131,Social isolation and loneliness as risk factors for hospital admissions for respiratory disease among older adults,https://doi.org/10.1136/thoraxjnl-2019-214445,T,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,132,[O1–04–05]: SOCIOECONOMIC INEQUALITIES IN DEMENTIA RISK EXPLAINED BY MODIFIABLE RISK FACTORS: FINDINGS FROM THE ENGLISH LONGITUDINAL STUDY OF AGEING,https://doi.org/10.1016/j.jalz.2017.07.056,T,3,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,133,Trajectories of vision in older people: the role of age and social position,https://doi.org/10.1007/s10433-015-0360-1,T,9,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,134,Trajectories of general cognition and dementia in English older population: An exploration,https://doi.org/10.1016/j.eurger.2017.08.001,T,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,135,Religiosity and Risk of Parkinson’s Disease in England and the USA,https://doi.org/10.1007/s10943-022-01603-8,T,7,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,136,Subjective Social Status and Trajectories of Frailty. Findings from the English Longitudinal Study of Aging,https://doi.org/10.31235/osf.io/pxyhs,T,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,137,Subjective Social Status and Trajectories of Frailty. Findings from the English Longitudinal Study of Aging,https://doi.org/10.31235/osf.io/pxyhs_v1,T,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,138,DOWNWARD DEMENTIA TREND GOES INTO REVERSE IN ENGLAND AND WALES? ENGLISH LONGITUDINAL STUDY OF AGING 2002–2019,https://doi.org/10.1093/geroni/igad104.0646,T,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,139,"The Alzheimer's Society, drug manufacturers, and public trust",https://doi.org/10.1136/bmj.39309.704016.bd,T,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,140,Subjective social status and mortality: the English Longitudinal Study of Ageing,https://doi.org/10.1007/s10654-018-0410-z,T,8,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,141,Working conditions as predictors of retirement intentions and exit from paid employment: a 10-year follow-up of the English Longitudinal Study of Ageing,https://doi.org/10.1007/s10433-015-0357-9,T,5,True,Transformer; Linear Regression; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,142,Longitudinal analysis of loneliness and inflammation at older ages: English longitudinal study of ageing,https://doi.org/10.1016/j.psyneuen.2019.104421,T,2,True,Linear Regression,Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,143,Physical activity pre- and post-dementia: English Longitudinal Study of Ageing,https://doi.org/10.1080/13607863.2017.1390731,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,144,BMI and Waist Circumference as Predictors of Well‐being in Older Adults: Findings From the English Longitudinal Study of Ageing,https://doi.org/10.1038/oby.2009.497,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,145,CROSS‐SECTIONAL AND LONGITUDINAL ASSOCIATIONS BETWEEN ANEMIA AND DEPRESSIVE SYMPTOMS IN THE ENGLISH LONGITUDINAL STUDY OF AGEING,https://doi.org/10.1111/j.1532-5415.2009.02250.x,T,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,146,Socio-economic status and trajectories of a novel multidimensional metric of Active and Healthy Ageing: the English Longitudinal Study of Ageing,https://doi.org/10.1038/s41598-023-33371-0,T,7,True,Logistic Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,147,Time Perspective and All-Cause Mortality: Evidence From the English Longitudinal Study of Ageing,https://doi.org/10.1093/abm/kay046,T,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,148,Personality traits and loneliness among older people in the UK: Cross-sectional and longitudinal analysis from the English Longitudinal Study of Ageing,https://doi.org/10.1177/08902070231206196,T,2,True,Linear Regression,Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,149,"Prospective associations between alcohol use, binge drinking and sexual activity in older adults: the English Longitudinal Study Of Ageing",https://doi.org/10.1080/19419899.2019.1687581,T,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,150,The Association of Pain with Incident Falls in People with Chronic Obstructive Pulmonary Disease: Evidence from the English Longitudinal Study of Ageing,https://doi.org/10.3390/ijerph20136236,T,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,151,Association of hypertension and insulin resistance in individuals free of diabetes in the ELSA-Brasil cohort,https://doi.org/10.1038/s41598-023-35298-y,T,8,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,152,Consumption of Omega-3 and Maintenance and Incidence of Depressive Episodes: The ELSA-Brasil Study,https://doi.org/10.3390/nu14153227,T,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,153,Older adults reporting social isolation or loneliness show poorer cognitive function 4 years later,https://doi.org/10.1136/eb-2013-101379,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,154,"OP49 The influence of regular reading, internet use, and social attachment on maintaining health literacy skills during ageing in the English Longitudinal Study of Ageing",https://doi.org/10.1136/jech-2014-204726.52,T,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,155,Consumption of ultra-processed foods and incidence of dyslipidaemias: the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.1017/s0007114522001131,T,7,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,156,Incidence of thyroid diseases: Results from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.20945/2359-3997000000348,T,7,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,157,Analysis of the effects of statin therapy on clonal dynamics in clonal haematopoiesis of indeterminate potential: insights from the English Longitudinal Study of Ageing,https://doi.org/10.1101/2025.04.15.25325668,T,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,158,Modifiable Risk Factors Explain Socioeconomic Inequalities in Dementia Risk: Evidence from a Population-Based Prospective Cohort Study,https://doi.org/10.3233/jad-190541,T,4,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,159,Vitamin D and changes in cognitive performance in mid and later life: findings from the English Longitudinal Study of Ageing (ELSA),https://doi.org/10.1101/2022.11.14.22282290,T,4,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,160,"Social isolation, loneliness and physical performance in older-adults: fixed effects analyses of a cohort study",https://doi.org/10.1038/s41598-020-70483-3,T,5,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,161,Hair cortisol levels are associated with overweight and obesity in the ELSA-Brasil cohort,https://doi.org/10.3389/fendo.2024.1361715,T,2,True,Transformer; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,162,Leisure Time Physical Activity and SARS-CoV-2 Infection among ELSA-Brasil Participants,https://doi.org/10.3390/ijerph192114155,T,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,163,"Gender, work-family conflict, and weight gain: four-year follow-up of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)",https://doi.org/10.1590/0102-311xen066321,T,4,True,Transformer,Deep learning,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,164,Impact of socioeconomic factors on lifestyle changes among employees of public higher education institutions in ELSA-Brasil during COVID-19 pandemic,https://doi.org/10.1590/0102-311xen047123,T,5,True,Random Forest; Logistic Regression; Support Vector Machine,Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,165,"A longitudinal analysis of loneliness, social isolation and falls amongst older people in England",https://doi.org/10.1038/s41598-020-77104-z,T,7,True,Cox Proportional Hazards,Survival models,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,166,"Perceived discrimination, health, and well-being among adults with and without pain: a prospective study",https://doi.org/10.1097/j.pain.0000000000002368,T,3,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,167,Associations of Dynapenic Abdominal Obesity and Frailty Progression: Evidence from Two Nationwide Cohorts,https://doi.org/10.3390/nu16040518,T,2,True,Mixed-Effects Model,Probabilistic / statistical,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,168,Personality and Dementia Risk in England and Australia,https://doi.org/10.1024/1662-9647/a000241,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,169,P72 Online gaming and well-being in the English longitudinal study of ageing,https://doi.org/10.1136/jech-2021-ssmabstracts.160,T,2,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,170,Subjective Social Status and Allostatic Load among Older People in England. A Longitudinal Analysis,https://doi.org/10.31235/osf.io/8459x,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,171,Sustained enjoyment of life and mortality at older ages: analysis of the English Longitudinal Study of Ageing,https://doi.org/10.1136/bmj.i6267,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,172,Smoking cessation and transition into retirement: analyses from the English Longitudinal Study of Ageing,https://doi.org/10.1093/ageing/afm119,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,173,"Prevalence, Awareness, Treatment and Influence of Socioeconomic Variables on Control of High Blood Pressure: Results of the ELSA-Brasil Study",https://doi.org/10.1371/journal.pone.0127382,T,3,True,Transformer; Logistic Regression; Generalized Estimating Equations,Deep learning; Linear / GLM; Probabilistic / statistical,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,174,Reprodutibilidade e validade relativa do Questionário de Frequência Alimentar do ELSA-Brasil,https://doi.org/10.1590/s0102-311x2013000600024,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,175,"Cold homes are associated with poor biomarkers and less blood pressure check-up: English Longitudinal Study of Ageing, 2012–2013",https://doi.org/10.1007/s11356-016-6235-y,T,1,True,Transformer,Deep learning,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,176,Adherence to the Planetary Health Diet Index and Obesity Indicators in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.3390/nu13113691,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,177,Duration of depressive symptoms and mortality risk: The English Longitudinal Study of Ageing (ELSA),https://doi.org/10.1192/bjp.bp.114.155333,T,10,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,178,Estimating pension wealth of ELSA respondents,https://doi.org/10.1920/wp.ifs.2005.0509,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,179,Predicting Risk of Dementia with Survival Machine Learning and Statistical Methods: Results on the English Longitudinal Study of Ageing Cohort,https://doi.org/10.1007/978-3-031-08341-9_35,T,6,True,DNN; Random Forest; Elastic Net; Cox Proportional Hazards; Random Survival Forest,Deep learning; Linear / GLM; Survival models; Tree-based ensemble,True,,,False,primary_unclear
elsa,openalex_elsa_T_ml_top350.csv,180,Association between diabetes and cognitive function at baseline in the Brazilian Longitudinal Study of Adult Health (ELSA- Brasil),https://doi.org/10.1038/s41598-020-58332-9,T,6,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,181,"Data Resource Profile: The Survey of Health, Ageing and Retirement in Europe (SHARE)",https://doi.org/10.1093/ije/dyt088,T,2,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,182,Sugar-Sweetened Soft Drinks and Fructose Consumption Are Associated with Hyperuricemia: Cross-Sectional Analysis from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),https://doi.org/10.3390/nu10080981,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,183,"Gender, time use and overweight and obesity in adults: Results of the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)",https://doi.org/10.1371/journal.pone.0194190,T,3,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,184,Homeostasis model assessment of insulin resistance (HOMA-IR) and metabolic syndrome at baseline of a multicentric Brazilian cohort: ELSA-Brasil study,https://doi.org/10.1590/0102-311x00072120,T,1,True,,,False,,,False,not_included_any
elsa,openalex_elsa_T_ml_top350.csv,185,Differentials in Health and Wellbeing in Older Adults with Obesity in England: A Cross-Sectional Analysis Using the English Longitudinal Study of Ageing,https://doi.org/10.1007/s12062-022-09386-2,T,6,True,Transformer; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
elsa,openalex_elsa_T_ml_top350.csv,186,Association between pain and sexual health in older people: results from the English Longitudinal Study of Ageing,https://doi.org/10.1097/j.pain.0000000000001113,T,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
